course_name,instructor,course_description,avg_rating,reviews_count,course_hours,lectures_count,level,price_after_discount,main_price,Bestseller,student_count,
Modern C++ Memory Management: Learn to write good code fast,Mattias Johansson,Using the power of C++11 to efficiently write reliable software,4.6,215,2,20,Beginner,200,230,No,2191,
The Complete Docker Bootcamp for Web Developers (2022 ready),Thomas Wiesner,Learn to containerize applications -  With Hands-On Exercises for beginners. Dockerize WordPress and Laravel by example,4.2,215,3.5,36,All,270,1300,No,15919,
Complete Flutter development - build 14 ios and android apps,Igneus Technologies,"Includes API handling, database projects, Firebase and BLOC",4.4,215,19,118,All,230,1200,No,1218,
Writing Secure PHP Code - PHP Security Tutorial,Infinite Skills,Create secure PHP code and prevent attacks and exploits in your code - This is an Essential course for all developers,3.7,215,4.5,43,All,270,480,No,4624,
Create Articulate Storyline 360 eLearning Course || Mastery,Learning Skills Academy,"Articulate storyline 3 complete e-learning course development training, master articulate 360 from scratch.",4.1,215,3,39,All,200,230,No,1287,
Liferay for Beginners Create Your Website Without Coding,"Vikas Kumar Jha, Poonam Jha",Crash Course - Learn to create your first Website Without the need to Code Anything,4.3,215,2.5,16,Beginner,230,1200,No,15690,
Learn C++  from scratch,Bluelime Learning Solutions,Practical Hands -on Introduction to C++,4.3,215,5,50,Beginner,230,730,No,24803,
Hacking with watchOS 5 - Build Amazing Apple Watch Apps,Stephen DeStefano,The Hacking with watchOS tutorial series is designed to make it easy for beginners to get started coding for watchOS 5,3.9,215,14.5,112,Beginner,200,230,No,1764,
Android Game Development for Beginners - Learn Core Concepts,Sandip Bhattacharya,Learn Android Game Development with Android Studio and Java by making a complete Plane Shooter game in View,4.8,215,2.5,25,All,230,600,No,23780,
Learn how to become an amazing QA Professional Tester,Alik Feld,"Learn QA SW Testing  with live examples and introduction to JIRA, BUGZILLA, JMeter  + interview, job opportunities",4.3,215,2.5,23,All,270,580,No,834,
Reinforcement Learning: AI Flight with Unity ML-Agents,Adam Kelly Immersive Limit,Teach airplanes to fly with Unity's Reinforcement Learning platform,4.6,215,14.5,185,Intermediate,530,,No,903,
jQuery Masterclass Course: JavaScript and AJAX Coding Bible,Frahaan Hussain,"jQuery is a very powerful framework. Used by all the big companies, Microsoft, Apple, Google etc. It is cross-platform.",3.7,214,5,97,All,270,1400,No,28587,
C Programming Made easy for Beginners -Step by Step Approach,Himayatullah Sharief,"Solve Online Coding Challenges along with Fundamentals , Arrays, Functions, Recursion, Pointers, Structures and Files.",4,214,23,157,All,270,800,No,1814,
Learn Python from Basics to Production,Aashish Peepra,Learn Python from scratch. Completely hands on coding course. Basics to Advance.,4.8,214,5.5,90,All,230,320,No,28169,
Unity Game Development : Build 5 Games With Unity & C#,"Raja Biswas, Charger Games",Learn Unity Game Development & C# Scripting. Build 5 Complete 2D & 3D Games with Unity & C#. ( Unity 2022 Updated ),4.7,214,22.5,121,Beginner,270,1300,No,1628,
The Data Bootcamp: Transform your Data using dbt™,Vantage Data,"Learn dbt™ from scratch. Build data models, perform testing, generate documents & become an all rounded Data Engineer!",4.5,214,4,25,Beginner,200,230,No,1149,
Learn SQL Reporting Services Beginning Report Training,Joey Blue,"Beginner's Report Authoring. Create Lists, Reports, Charts, Bubble Maps, Invoices and more. No prior knowledge needed.",4.3,214,6.5,45,Beginner,230,1200,No,1929,
Learn Advanced C++ Programming,Umair Khan,C++ Programming for Advanced Concepts,4,214,15.5,75,Intermediate,230,800,No,2649,
Learn C Programming  (Beginners to Expert ),Programming Knowledge,If you’re ready to buckle down and learn C Programming here’s where you should start.,4.2,214,6,30,Beginner,230,620,No,6673,
Working with WebSockets in Go (Golang),Trevor Sawler,How to make highly interactive and responsive applications using WebSockets and Go,4.6,214,14,86,Intermediate,270,620,Yes,4869,
Wordpress Backup & Restore,Andrew Williams,"Learn how to backup your Wordpress website & then use those backups to restore your website, even after server failure.",4.9,214,1.5,18,All,270,680,No,1981,
R for Data Science: Learn R Programming in 2 Hours,Ajay R Warrier,Enter the world of R Programming: Everything you need to get started with R and Data Science in just 2 HOURS!,4.5,214,2,35,Beginner,270,720,No,3825,
Rust lang: The complete beginner's guide 2022,Catalin Stefan,"A language for Rustaceans. Learn the basics and advanced concepts, including memory management and concurrency.",4.7,214,8,77,All,230,1200,Yes,1702,
Scratch 3.0 for Teachers | Teach Coding with Games & Scratch,"Dr. Chris Mall • 30,000+ Students Worldwide",11 Games for Scratch 3.0 + Lesson Plans for Scratch 3.0 + Scratch Activities for teachers for use in the classroom.,3.9,214,7,53,Beginner,270,820,No,2233,
PHP with Laravel  - Create a Restaurant  Management System,"Alex Uanvilay, Devtamin Academy","Learn PHP, MVC, and Laravel Framework to create a POS for restaurants.",4.3,214,9.5,76,All,270,850,No,1174,
Gherkin Language - The Master Guide,Tim MacLachlan,Learn Gherkin and Cucumber from beginner to expert with behavioural driven development BDD made easy,4.5,214,3.5,77,All,230,320,No,933,
Learn HTML in a Weekend,Greg Lafrance,"Learn Web Development in HTML and CSS, two pillars of web dev",4.4,213,6,45,Beginner,270,420,No,16853,
The Complete Nuxt.js & Vue.js Course | Self Promo App,"Eincode by Filip Jerga, Filip Jerga",Complete Developer Guide covering Vue.js and Nuxt.js basic to advance concepts. Get your hands on real projects.,4.1,213,41.5,247,All,270,820,No,1629,
Crash Course - Learn to Create a PHP MVC Framework,"Edwin Diaz, Coding Faculty Solutions",Learn to create a PHP MVC Framework from scratch with Edwin Diaz,4.2,213,1,12,All,270,480,No,1751,
Metroidvania Toolkit: Make a 2D Action Platformer in Unity,Brent Williams,Learn to Code with C# and Design a 2D Action Platformer Video Game Using Unity 2020,4.7,213,22.5,102,All,200,230,No,1486,
Salesforce Devops With Salesforce DX,Debasis Jena,Implement Salesforce Devops with Salesforce DX in easy steps,4.2,213,8,46,All,230,530,No,1865,
Introduction to Docker and the DCA Certification,Loony Corn,A comprehensive introduction to Docker with a heavy focus on labs,4.2,213,4.5,87,Beginner,230,720,No,1482,
WebdriverIO - Complete Beginner Course 2022,Dilpreet Johal,Learn & Implement Webdriver IO with JavaScript from scratch! Build a fully functional Web Test Automation framework.,4.5,213,9,85,All,270,750,No,3007,
Unity Multiplayer Game development with Photon PUN2 [2020],Saad Ali,Create A fully Functional Multiplayer 2D Platformer Game,3.9,212,7,48,All,270,800,No,1344,
The React Testing Library Bootcamp - The Developer Guide,Laith Harb,Learn how to test your React application with React Test Library and Jest,4.4,212,5,56,Beginner,230,1200,No,946,
Software Testing,Ganesh Sahai,Lear all about software testing from industry expert.,3.6,212,22.5,36,All,230,680,No,2645,
iOS 12 & Objective-C - Complete Developer Course,Aaron Caines,A Complete iOS 12 and Xcode 10 Course with Objective-C,4.2,212,32,132,All,230,720,No,1044,
Python 3.7 Bootcamp| Beginner to Intermediate level | A to Z,Chandramouli Jayendran,"Learn Python 3.7 for Beginner to Intermediate. Basic of Python Syntax , OOPS, Regular Expression, File Handling",3.3,212,7.5,88,Beginner,230,550,No,19536,
Learn to use JSON,Laurence Svekis,Use JSON to exchange data between server end code and front end code using AJAX create dynamic JSON file with PHP,4.3,212,1.5,23,Beginner,270,850,No,14328,
Complete PHP MVC tutorial. Create your own PHP MVC framework,PHP - Academy,Create your own PHP MVC framework and CMS step by step. Learn in which way popular PHP frameworks work.,3.7,212,2,16,All,270,320,No,808,
Learn to Code Video Games: Complete Guide to Construct 2 & 3,William Bushee,A hands-on guide to learning Construct 2 while building many complete video games from scratch. No experience necessary.,4.7,212,15,149,All,200,230,No,1157,
Angular 2 Master Class with Alejandro Rangel,Alejandro Rangel,Get all the knowledge required and become an Angular 2 ninja.  Build many applications following the live Master Class,4.1,212,9.5,80,All,270,320,No,4160,
Make 5 Android Apps in 1 Hour No Coding  With App Inventor 2,Robert Pugh,Learn how to use a free tool to make 5 legitimate Android Apps in only 1 hour!,3.9,211,1.5,16,Beginner,200,230,No,7051,
HTML5 Geolocation in Action: Build 7 HTML5 Geolocation Apps,Crypters Infotech,"Learn to Use HTML5 Geolocation API, Google Maps API, Directions API & Places API to Build HTML5 GPS-Based Applications",4.7,211,6.5,86,All,270,720,No,2645,
Create an App with no code,Omar Ezzat,Firebase meets AppGyver,4.4,211,6.5,51,Beginner,230,320,Yes,1070,
Professional CSS Flexbox,Greg Bararaghimian,Learn how to build Web and Mobile Application Interfaces for the modern world!,4.4,211,43totalmins,21,Intermediate,270,350,No,720,
Java Sorting Algorithms for Newbs,Brendan Campbell,Scared of algorithms? Fear no longer as you learn how to implement various non-threatening sorting algorithms.,4.8,211,1,8,Intermediate,200,230,No,3709,
Learn jQuery by Example Course,Laurence Svekis,Introduction to the wonderful world of using jQuery to increase speed. Learn to power Dynamic and interactive web 2.0,4.6,211,5.5,74,Beginner,230,1200,No,17974,
RxJS 101,Matthew Keener,"Learn the basics of RxJS, and get up and running quickly",4.1,211,5.5,54,All,200,230,No,3818,
Building a Serverless AWS lambda API on AWS  in java,Dries Horions,Build a productive serverless AWS Lambda API on the Amazon Web Services platform in hours for Java developers.,4.4,210,1.5,24,All,270,530,No,1637,
Learn Python 3 From Scratch,Musa Bin Ali,Learn Python from scratch,3.2,210,40totalmins,5,All,270,1300,No,14475,
Build An MP3 Player With Python And TKinter GUI Apps,John Elder,Build Graphical User Interface Apps with Python and TKinter The Fast and Easy Way!,4.9,210,3,43,Intermediate,270,1400,No,18195,
Hands-on Three.js 3D Web Visualisations,Packt Publishing,Create stunning visualizations and 3D scenes using the Three.js library,4.6,210,4,36,Intermediate,320,780,No,1252,
Complete beginners introduction to web development,Digital Learning Academy,Learn web development basics.,4.4,210,6,60,Beginner,270,820,No,14847,
Developing Database Application using Spring MVC and MyBatis,Bushan Sirgur,Developing a database web application using Spring MVC and Mybatis/iBatis,3.9,210,2.5,25,Intermediate,230,320,No,12187,
Building Database Web App PHP | OOP | PDO | AJAX | MySQL,Paul Amissah,"A complete solution to learning and building a fully functional Web Application Using PHP, OOP, PDO, Bootstrap and AJAX",4.1,210,19,76,All,200,230,No,1119,
REST API WebService Automation Testing-ReadyAPI-SoapuiNG PRO,Subhash Chandra Basavaraju,REST API WebService Automation and Manual testing using soapui- soapuiNG Pro ReadyAPI + 2 REST API WebService 4 practice,3.8,210,8,73,All,230,720,No,2125,
iOS 10 iPhone App Development: Learn the Basics in 2 hours,Michael Harrison,Build a fully functioning App and run it on your own personal iPhone,4.1,210,1.5,17,Beginner,230,720,No,40983,
Outlier Detection Algorithms in Data Mining and Data Science,KDD Expert,"Outlier Detection in Data Mining, Data Science, Machine Learning, Data Analysis and Statistics using PYTHON,R and SAS",4.2,209,2.5,13,All,270,600,No,2168,
Build Library Management System | Python & PyQt5,Mahmoud Ahmed,"Build Library Management System With Python & PyQt5 & MySQL , Generating Excel Reports , Users , App Themes",3.8,209,6.5,40,All,200,230,No,17700,
Unity 3D Master Class - Game Development For Beginners,Infinite Skills,Learn To Create Professional 3D Games For Any Platform With Unity 3D. A Comprehensive Course That Teaches Real Skills,4.2,209,8.5,85,All,270,480,No,5243,
Be a Bootstrap Developer from scratch,Igneus Technologies,Learn Bootstrap from basics and create great Websites. Start from scratch and learn fast production technique.,4.8,209,3.5,32,Beginner,270,720,No,5810,
Unreal Engine 5 Blueprints: Develop Your First Two Games,Pixel Helmet,Create a 3D platformer and shooter using Unreal Engine 5 Blueprints. Become a game developer!,4.6,209,11.5,79,Beginner,230,630,No,1975,
Complete AJAX Course: Learn AJAX Techniques Using Bootstrap,"Joe Parys, Shahzaib Kamal, Joe Parys Support",In this complete AJAX course students will be learning AJAX techniques using bootstrap designed for beginners & beyond,3.1,209,3.5,26,All,270,1300,No,29830,
Beginners Guide To C# With Visual Studio 2017,"T O, Miles Turnbull",Learn Real C# with Windows Forms!,4.3,208,6.5,35,Beginner,200,230,No,832,
Laravel Database Queries - From Beginner to Super Advanced,Robert Apollo,Master Laravel Query Builder and Eloquent ORM - the Most Important Things when building any Dynamic Web App in Laravel,4.5,208,8.5,102,All,270,720,No,1328,
Learn Java From Scratch,Ron Seikh,Ultimate java guide to learn java programming practically from scratch.,4.4,208,32totalmins,5,All,270,1300,No,20309,
Software Quality Assurance,Michael Cesino,Software quality is more important to us today than ever. Broad introduction of the subject matter.,3.9,208,5.5,28,Beginner,1600,,No,996,
Python Programming For Everyone,John Elder,Learn Python 3 Programming Fast!,4.3,208,2,29,Beginner,270,1300,No,3852,
JavaScript 2018: Modern Approach,IDX Solutions,Let Get Rid Of Boring Things And Learn JavaScript Quickly.,3.5,208,2,20,All,230,350,No,952,
"Java Web Development /Java EE 8 (Servlet, JSP, MVC, Maven)",Java Corner (Karim),"JEE Architecture and Technologies, Servlet 2 & 4, JSP 2, JSTL, MVC, Maven, JDBC, MySql, HTML, CSS,JS and (Spring vs JEE)",4.6,208,13,133,All,200,230,No,3926,
Master iOS Auto Layout (Swift/Xcode),Andi Setiyadi,Master Auto Layout for Swift iOS Development with Xcode Storyboard and Programmatic approach,4.3,208,4.5,19,All,200,230,No,920,
Introduction to Programming for Beginners,Bluelime Learning Solutions,Practical Hands-On beginners Programming  step by step.,3.9,208,6,59,Beginner,230,780,No,2301,
Writing Beautiful RESTful APIs,Ethan Ballinger,A simplified guide to understanding RESTful API design,4.3,208,1,10,All,200,230,No,6316,
